timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:56:47, 69, 49, 54, 14, 56, 69, 60, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:38:04, 69, 49, 54, 14, 56, 69, 60, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:56:50, 69, 49, 54, 14, 56, 69, 60, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:38:07, 71, 45, 54, 14, 61, 71, 62, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:56:53, 71, 45, 54, 14, 61, 71, 62, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:38:09, 71, 45, 54, 14, 61, 71, 62, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:56:55, 71, 45, 54, 14, 61, 71, 62, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:38:12, 71, 45, 53, 14, 61, 71, 62, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:56:57, 71, 45, 53, 14, 61, 71, 62, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:38:14, 71, 45, 53, 14, 61, 71, 62, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:57:00, 71, 45, 53, 14, 61, 71, 62, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:38:17, 71, 45, 53, 14, 61, 71, 62, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:57:02, 71, 45, 53, 14, 61, 71, 62, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:38:19, 71, 45, 53, 14, 61, 71, 62, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:57:05, 71, 45, 53, 14, 61, 71, 62, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:38:22, 71, 45, 53, 14, 61, 71, 62, 27.15
