timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:58:21, 102, 48, 53, 72, 70, 102, 94, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:39:33, 102, 48, 53, 72, 70, 102, 94, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:58:24, 102, 48, 53, 72, 70, 102, 94, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:39:36, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:58:26, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:39:39, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:58:29, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:39:41, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:58:31, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:39:43, 102, 48, 60, 72, 70, 102, 94, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:58:33, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:39:46, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:58:36, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:39:48, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:58:39, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:39:51, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:58:41, 102, 48, 57, 72, 70, 102, 94, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:39:53, 84, 49, 51, 80, 61, 84, 77, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:58:44, 84, 49, 51, 80, 61, 84, 77, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:39:56, 85, 48, 51, 84, 61, 85, 78, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:58:46, 85, 48, 51, 84, 61, 85, 78, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:39:59, 85, 48, 51, 84, 61, 85, 78, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:58:48, 85, 48, 46, 85, 61, 85, 78, 32.52
