timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:38:14, 57, 51, 53, 12, 54, 57, 54, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 13:57:00, 57, 51, 53, 12, 54, 57, 54, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:38:17, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 14:57:02, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:38:19, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 15:57:04, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:38:21, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 16:57:07, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:38:24, 57, 51, 53, 12, 54, 57, 54, 27.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 17:57:09, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:38:27, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 18:57:11, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:38:29, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 19:57:14, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:38:31, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:57:16, 57, 51, 55, 12, 54, 57, 54, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:38:35, 57, 51, 68, 12, 54, 57, 54, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:57:18, 57, 51, 68, 12, 54, 57, 54, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:38:37, 57, 51, 68, 12, 54, 57, 54, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:57:21, 57, 51, 68, 12, 54, 57, 54, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
